dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,observationId,featureId,featureType,featureTypeId,parameter,parameterId,result,resultId,resultUnit,resultUnitId,method,methodId,resultTime,instrumentId,instrumentType,instrumentTypeId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0024,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0024,20140810,http://linked.data.gov.au/dataset/ausplots/sv-56986,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56986,http://linked.data.gov.au/dataset/ausplots/climate_id-nsamdd0024,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-08-10T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASMDD0013,http://linked.data.gov.au/dataset/ausplots/site-sasmdd0013,20131118,http://linked.data.gov.au/dataset/ausplots/sv-56979,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56979,http://linked.data.gov.au/dataset/ausplots/climate_id-sasmdd0013,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-11-18T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0023,http://linked.data.gov.au/dataset/ausplots/site-satflb0023,20180811,http://linked.data.gov.au/dataset/ausplots/sv-58712,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58712,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0023,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-08-11T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0005,http://linked.data.gov.au/dataset/ausplots/site-qdagup0005,20130618,http://linked.data.gov.au/dataset/ausplots/sv-53528,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53528,http://linked.data.gov.au/dataset/ausplots/climate_id-qdagup0005,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-06-18T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0001,http://linked.data.gov.au/dataset/ausplots/site-qdagup0001,20130616,http://linked.data.gov.au/dataset/ausplots/sv-53526,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53526,http://linked.data.gov.au/dataset/ausplots/climate_id-qdagup0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-06-16T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0006,http://linked.data.gov.au/dataset/ausplots/site-satflb0006,20180812,http://linked.data.gov.au/dataset/ausplots/sv-58655,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58655,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-08-12T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAKAN0011,http://linked.data.gov.au/dataset/ausplots/site-saakan0011,20181029,http://linked.data.gov.au/dataset/ausplots/sv-58628,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58628,http://linked.data.gov.au/dataset/ausplots/climate_id-saakan0011,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-10-29T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAABHC0004,http://linked.data.gov.au/dataset/ausplots/site-saabhc0004,20180421,http://linked.data.gov.au/dataset/ausplots/sv-58564,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58564,http://linked.data.gov.au/dataset/ausplots/climate_id-saabhc0004,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-04-21T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0006,http://linked.data.gov.au/dataset/ausplots/site-waanul0006,20140906,http://linked.data.gov.au/dataset/ausplots/sv-56929,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56929,http://linked.data.gov.au/dataset/ausplots/climate_id-waanul0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-09-06T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0004,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0004,20180124,http://linked.data.gov.au/dataset/ausplots/sv-58612,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58612,http://linked.data.gov.au/dataset/ausplots/climate_id-vcaaua0004,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-01-24T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASTU0003,http://linked.data.gov.au/dataset/ausplots/site-ntastu0003,20160501,http://linked.data.gov.au/dataset/ausplots/sv-58430,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58430,http://linked.data.gov.au/dataset/ausplots/climate_id-ntastu0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2016-05-01T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAKAN0009,http://linked.data.gov.au/dataset/ausplots/site-saakan0009,20181027,http://linked.data.gov.au/dataset/ausplots/sv-58634,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58634,http://linked.data.gov.au/dataset/ausplots/climate_id-saakan0009,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-10-27T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,20160202,http://linked.data.gov.au/dataset/ausplots/sv-58046,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58046,http://linked.data.gov.au/dataset/ausplots/climate_id-saariv0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2016-02-02T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0021,http://linked.data.gov.au/dataset/ausplots/site-satflb0021,20130814,http://linked.data.gov.au/dataset/ausplots/sv-53552,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53552,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0021,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-08-14T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0008,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0008,20130421,http://linked.data.gov.au/dataset/ausplots/sv-53493,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53493,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamgd0008,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-04-21T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAGFU0018,http://linked.data.gov.au/dataset/ausplots/site-ntagfu0018,20120518,http://linked.data.gov.au/dataset/ausplots/sv-53665,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53665,http://linked.data.gov.au/dataset/ausplots/climate_id-ntagfu0018,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2012-05-18T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0003,http://linked.data.gov.au/dataset/ausplots/site-waapil0003,20150830,http://linked.data.gov.au/dataset/ausplots/sv-57601,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-57601,http://linked.data.gov.au/dataset/ausplots/climate_id-waapil0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2015-08-30T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAFIN0001,http://linked.data.gov.au/dataset/ausplots/site-ntafin0001,20160304,http://linked.data.gov.au/dataset/ausplots/sv-58009,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58009,http://linked.data.gov.au/dataset/ausplots/climate_id-ntafin0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2016-03-04T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0014,http://linked.data.gov.au/dataset/ausplots/site-ntassd0014,20130323,http://linked.data.gov.au/dataset/ausplots/sv-53564,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53564,http://linked.data.gov.au/dataset/ausplots/climate_id-ntassd0014,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-03-23T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0016,http://linked.data.gov.au/dataset/ausplots/site-waapil0016,20150907,http://linked.data.gov.au/dataset/ausplots/sv-57615,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-57615,http://linked.data.gov.au/dataset/ausplots/climate_id-waapil0016,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2015-09-07T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAGCOO0002,http://linked.data.gov.au/dataset/ausplots/site-wagcoo0002,20121009,http://linked.data.gov.au/dataset/ausplots/sv-53614,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53614,http://linked.data.gov.au/dataset/ausplots/climate_id-wagcoo0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2012-10-09T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGVD0004,http://linked.data.gov.au/dataset/ausplots/site-saagvd0004,20140910,http://linked.data.gov.au/dataset/ausplots/sv-56947,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56947,http://linked.data.gov.au/dataset/ausplots/climate_id-saagvd0004,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-09-10T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0003,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0003,20180124,http://linked.data.gov.au/dataset/ausplots/sv-58567,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58567,http://linked.data.gov.au/dataset/ausplots/climate_id-vcaaua0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-01-24T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGVD0001,http://linked.data.gov.au/dataset/ausplots/site-saagvd0001,20140903,http://linked.data.gov.au/dataset/ausplots/sv-56925,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56925,http://linked.data.gov.au/dataset/ausplots/climate_id-saagvd0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-09-03T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAVIB0003,http://linked.data.gov.au/dataset/ausplots/site-waavib0003,20160607,http://linked.data.gov.au/dataset/ausplots/sv-58500,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58500,http://linked.data.gov.au/dataset/ausplots/climate_id-waavib0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2016-06-07T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0021,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0021,20200911,http://linked.data.gov.au/dataset/ausplots/sv-58834,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58834,http://linked.data.gov.au/dataset/ausplots/climate_id-saaeyb0021,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2020-09-11T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0005,http://linked.data.gov.au/dataset/ausplots/site-waanul0005,20140905,http://linked.data.gov.au/dataset/ausplots/sv-56931,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56931,http://linked.data.gov.au/dataset/ausplots/climate_id-waanul0005,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-09-05T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACOO0012,http://linked.data.gov.au/dataset/ausplots/site-waacoo0012,20140305,http://linked.data.gov.au/dataset/ausplots/sv-53462,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53462,http://linked.data.gov.au/dataset/ausplots/climate_id-waacoo0012,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-03-05T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAABHC0004,http://linked.data.gov.au/dataset/ausplots/site-saabhc0004,20191006,http://linked.data.gov.au/dataset/ausplots/sv-58796,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58796,http://linked.data.gov.au/dataset/ausplots/climate_id-saabhc0004,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2019-10-06T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,20130817,http://linked.data.gov.au/dataset/ausplots/sv-53514,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53514,http://linked.data.gov.au/dataset/ausplots/climate_id-satstp0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,DRY,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-08-17T00:00:00Z,N/A,N/A,N/A
